4/14/2015,0.164220814
4/16/2015,0.269972449
4/22/2015,-0.215624983
6/26/2015,-0.818753353
11/9/2015,0.367036108
7/1/2015,-0.217095076
4/20/2015,0.25777863
4/24/2015,-0.513633363
3/26/2010,0.814337375
11/6/2015,0.617310042
11/11/2015,0.270589341
7/8/2015,-0.094714681
9/25/2015,0.745633537
4/20/2010,-0.273181938
10/9/2015,-0.402425391
6/30/2015,0.018216308
4/15/2015,0.290707131
11/4/2015,0.15429917
4/28/2015,-0.469502971
6/29/2015,0.023844843
4/17/2015,-0.250723433
4/27/2015,0.347294421
7/9/2015,0.542175009
7/7/2015,-0.141204394
4/21/2015,0.242085253
7/2/2015,-0.513705352
4/29/2015,-0.17290179
11/10/2015,-0.715312055
4/23/2015,-0.232722539
7/6/2015,0.160023646
4/21/2010,-0.256492443
