5/3/2013,-0.909090909
8/23/2012,0.349746223
1/30/2012,0.488560534
10/28/2010,-0.726744186
8/28/2013,-0.365996344
3/5/2013,-0.232720503
1/27/2010,-0.219612896
6/4/2012,-0.190536678
8/3/2009,-0.02984338
9/9/2009,-0.465044899
4/11/2013,0.348212153
10/26/2009,-0.238072007
2/10/2009,-0.021729117
11/7/2012,-0.479878328
1/26/2012,-0.784929356
8/21/2012,0.530002913
8/4/2011,-0.502512563
12/5/2012,0.810646683
9/7/2012,0.40669097
7/20/2010,-0.332355816
7/20/2011,0.908322354
9/5/2013,-0.841611479
6/10/2009,-0.097921521
4/19/2013,0.392984775
4/21/2009,-0.031969735
5/6/2013,-0.767643012
4/19/2011,-0.362259122
5/15/2014,-0.264038021
7/30/2009,-0.623748074
1/27/2009,-0.133249932
4/16/2013,0.264711046
2/1/2012,-0.597414449
8/26/2011,0.247611564
5/4/2011,-0.107816712
5/19/2010,-0.10852807
2/10/2009,0.117150333
1/20/2010,-0.629601491
8/29/2012,0.176887326
2/10/2009,-0.467430867
7/22/2010,-0.777182393
5/1/2012,0.178126887
6/1/2012,0.694645616
7/16/2010,-0.830876441
2/2/2010,-0.243289876
1/19/2010,-0.557661217
8/15/2012,-0.564636542
5/10/2012,0.669829294
7/16/2009,-0.814680688
7/27/2011,0.2244955
5/5/2011,-0.10674759
8/30/2013,0.102347364
4/16/2010,-0.672476382
8/8/2014,-0.850802019
4/17/2013,-0.15138512
1/29/2010,-0.515394036
5/14/2012,-0.320091216
2/18/2009,-0.995848161
9/20/2010,0.799111486
5/15/2012,-0.097962382
5/6/2011,0.602320319
7/31/2013,0.495390859
8/20/2012,-0.187639613
5/11/2012,-0.3125
11/29/2010,-0.513620072
7/21/2011,-0.285714286
7/30/2010,-0.390065414
5/29/2009,-0.624795985
1/24/2012,0.430383403
5/2/2014,0.00982139
11/8/2012,-0.923430322
8/16/2010,-0.026713678
11/9/2011,-0.823529412
1/22/2010,-0.155915835
7/30/2009,-0.751155624
12/2/2010,-0.172509481
7/16/2013,-0.579108392
5/11/2011,-0.65026362
8/21/2012,-0.075734626
1/31/2014,0.226759647
5/26/2011,0.297711161
1/22/2010,-0.035397494
5/18/2010,-0.063980436
1/25/2010,-0.318726395
5/5/2011,0.785056405
4/30/2012,0.692634858
12/7/2010,0.055577384
9/8/2009,-0.516904371
8/31/2011,0.70514528
2/6/2009,0.280343542
7/31/2009,-0.300982803
1/29/2010,-0.257935164
6/15/2011,-0.498753739
5/7/2010,-0.220963075
11/17/2011,0.617041522
4/20/2009,-0.580772457
8/22/2012,-0.344234079
4/23/2013,-0.171679089
5/6/2011,0.293458095
12/1/2010,0.765420561
4/19/2011,-0.214378145
5/2/2014,0.442709037
8/16/2011,-0.993377483
8/8/2011,-0.224229075
2/10/2009,-0.027255788
1/28/2009,0.578354185
